businessId,businessName,label,V1,V2,wonderful,perfect,generous,favorite,delicious,tasty,reasonable,highly,price,awesome,best,nice,clean,good,quick,fan,excellent,soon,prices,yummy,quality,taste,size,high,husband,amazing,really,offer,great,fantastic,recommend,fresh,little,sure,friendly,coming,try,real,usual,add,find,choice,rice,special,valley,quite,week,love,places,definitely,tried,every,close,super,thin,ever,new,found,way,lot,like,thing,also,mall,flavorful,well,ice,regular,enjoy,portion,made,friend,come,always,bit,staff,disappointed,reason,us,food,everything,top,com,eat,large,lunch,back,end,often,looking,ill,go,place,flavor,make,since,businessRating
Hl_3pronSnoHl7Iyyy78Qw,Desert Mountain Cochise/ Geronimo Clubhouse,High,-0.319645913,-0.036806836,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,8,3,0,1,2,4,0,0,1,0,0,1,1,4,1,0,0,0,5
iPY5hB0TSd8rIiC2xHhnFQ,Blimpie Subs & Salads,High,-0.314344419,-0.012831796,0,0,0,0,0,0,0,0,1,0,0,1,2,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,0,0,3,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,2,0,1,0,0,0,0,0,4,0,0,0,0,3,1,1,0,1,0,0,0,1,0,0,1,3,0,0,0,3,0,0,0,2,2,0,0,0,5
OJY042R1yQn6r6wqYA_xKw,Samurai Sam's Teriyaki Grill,High,-0.315611669,-0.013693342,0,1,0,0,0,0,1,0,1,0,2,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,2,0,0,0,1,0,0,4,0,0,0,1,3,1,0,1,0,2,1,0,0,0,0,0,0,5,2,0,0,0,5
NKilucd2dUb5mm-MjnRXcw,"Tony's Bagel, Pizza & Deli",High,-0.320687636,-0.026849575,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,3,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,1,1,0,1,0,0,3,0,0,0,0,0,0,1,0,0,0,0,3,0,0,1,0,7,0,0,0,0,0,0,2,1,3,0,1,0,5
LZkb5x83wps0FJ838vKc5w,El Gallo De Lagos Mexican Food,High,-0.320286848,-0.022404991,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4,1,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0,0,0,1,2,0,0,0,1,2,0,0,0,1,1,0,0,0,0,0,0,0,3,1,0,0,3,0,0,1,2,0,0,4,0,2,0,0,0,5
eivj7F0pjWJvDeuKFExC2g,Alo Cafe,High,-0.321624983,-0.033667918,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,0,1,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,1,2,0,0,0,0,2,2,0,0,3,3,0,0,1,1,0,0,3,2,3,0,0,0,5
txOMZiCpQwI4qydicluM3g,Dennys,High,-0.321188993,-0.021081968,1,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,2,0,0,3,2,0,0,0,9,0,0,0,1,0,0,1,1,1,0,0,0,5
02rrDia_FTc8jN7LGqzIbQ,Corral West Arena,High,-0.321062982,-0.030090137,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,4,0,0,0,0,6,1,0,2,1,0,1,2,2,1,0,0,0,5
Hpe6JKGPmYbOTbBwxSeGAQ,Chick-Fil-A,High,-0.319161796,-0.033551869,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,2,0,1,0,2,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,2,1,0,0,1,0,0,0,1,0,0,2,2,0,0,1,0,5
ShUDf64NVkwCe8izdUbYuw,Los Armandos Asadero Y Mariscos,High,-0.323525326,-0.034713197,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,2,3,0,0,0,2,0,0,0,1,3,0,0,0,5
QpxR9LNa506UN-Mt0TmQHw,Kirks Korner,High,-0.322755597,-0.035435878,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,2,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,2,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,0,0,2,0,0,0,2,2,0,0,0,2,0,0,0,1,1,0,0,0,5
zDE0sWZFqRrw6mx1Bz6uWw,Las Cazuelas,High,-0.323324981,-0.034100432,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,1,2,0,0,0,0,0,0,0,4,1,0,0,0,5
UYrzcJMNfczRG4J16j8yzw,La Salsitas,High,-0.322153564,-0.035598872,0,0,0,0,0,1,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,2,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,2,2,0,0,0,1,0,0,0,1,0,0,0,0,5
5cqsXjF-SbP75UNufHt6Ew,Vaquero's,High,-0.326993,-0.031887475,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,1,0,0,0,1,2,3,0,1,0,5
mOXrStaa4BOvFP6SgPo_Yg,Life Cafe,High,-0.326490853,-0.034788109,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,1,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,2,2,1,0,1,0,5
9PSimcw0YDdQP_Hr_CpDeg,Mulligan's Restaurant,High,-0.326591865,-0.034606761,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,3,0,1,1,0,0,0,0,1,0,0,0,0,5
nzIJdh8jCuv-uXbQSUmGvw,Auslers Grill,High,-0.329242778,-0.034442095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,1,0,2,0,0,0,1,0,0,1,0,1,0,0,0,5
b4x_YamIghS9L5qvUQQJbA,Starbucks,High,-0.331024849,-0.031514453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,5
xY5BFKQFo5iLDhXxihkduQ,Pollo Sabroso,High,-0.332868701,-0.032305916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
JokKtdXU7zXHcr20Lrk29A,Four Peaks Brewing Co,High,6.212349046,0.194972524,37,88,7,215,145,90,19,36,94,156,257,186,12,812,65,176,97,17,39,27,42,126,22,89,31,178,280,48,810,68,108,64,136,98,92,63,240,322,91,49,141,38,98,182,37,45,95,325,53,108,102,274,43,56,569,686,65,35,491,151,460,421,189,49,8,203,658,49,153,39,98,339,200,295,132,98,38,75,1647,886,80,125,575,1236,69,83,287,678,33,56,487,1586,791,66,145,70,4.5
V1nEpIRmEa1768oj_tuxeQ,Cibo,High,5.770937891,-0.46874548,85,192,15,130,203,48,27,36,75,90,190,206,17,535,48,118,99,31,25,24,57,117,29,77,34,171,237,45,581,70,126,198,206,102,98,38,205,291,41,86,57,31,78,95,23,52,78,370,66,109,68,200,56,56,518,520,60,38,332,84,361,329,187,102,30,155,785,9,123,23,124,333,165,131,137,92,32,71,2151,444,82,197,545,1135,62,202,258,639,24,42,436,1194,636,107,133,86,4.5
WNy1uzcmm_UHmTyR--o5IA,Cornish Pasty Company,High,5.455139437,-0.30940817,44,96,4,158,209,91,13,23,67,133,105,118,17,535,27,107,66,35,26,36,18,97,30,39,36,149,267,42,431,47,94,71,157,103,111,45,308,302,62,79,91,52,75,62,16,62,46,313,56,112,113,239,45,57,530,554,107,47,302,92,480,376,182,184,30,148,570,19,106,17,114,270,160,127,149,106,33,49,1617,532,77,116,556,1001,71,126,280,504,17,54,555,1270,759,116,144,92,4.5
SDwYQ6eSu1htn8vHWv128g,Postino Arcadia,High,4.952090088,-0.100071913,55,155,14,206,141,62,15,32,86,86,142,147,13,396,36,109,51,17,27,44,34,71,15,66,23,178,222,46,608,55,95,103,148,82,102,40,167,254,62,49,82,59,87,149,33,33,98,421,73,88,52,196,25,47,456,481,78,24,343,85,294,324,183,63,7,131,639,18,129,26,66,353,119,176,89,107,34,48,2205,410,66,122,466,930,36,118,190,654,31,23,422,1112,694,55,146,74,4.5
MuIXnv7Oq7X3-4aEsp9dDA,Citizen Public House,High,4.996478842,-1.045184765,44,154,6,65,171,63,17,45,108,89,157,124,18,509,32,128,118,32,34,28,34,132,22,94,56,148,239,37,480,84,97,55,109,96,82,25,188,267,35,63,60,33,111,92,12,57,71,249,35,113,74,233,19,53,465,488,80,21,159,68,299,367,162,69,16,158,673,23,128,37,144,268,122,53,162,85,43,45,1641,490,98,101,467,902,54,8,211,619,12,53,399,995,377,146,118,61,4.5
c1yGkETheht_1vjda7G5sA,Green,High,4.575699917,-0.116330329,26,59,3,111,181,105,22,21,74,65,125,90,14,499,25,86,36,13,35,49,20,186,13,58,40,134,232,40,249,41,62,64,90,80,94,32,213,327,43,54,91,43,125,86,23,32,44,306,42,90,113,224,46,52,605,492,76,56,244,76,412,464,160,70,24,119,513,28,79,25,102,232,106,108,98,90,30,60,1215,561,106,70,348,1074,19,57,167,385,19,37,352,1065,458,127,126,57,4.5
aRkYtXfmEKYG-eTDf_qUsw,Lux,High,3.802914095,0.209427153,36,71,1,78,113,39,5,11,54,63,176,111,7,420,33,82,28,7,23,23,28,67,17,41,8,98,175,33,378,43,30,83,149,79,123,40,166,226,44,55,111,24,58,47,15,35,62,253,54,66,34,204,40,54,362,476,105,48,354,112,361,256,118,56,4,100,453,40,97,10,114,244,130,176,92,106,10,33,1398,162,36,166,392,675,24,32,159,454,24,54,332,888,645,28,136,61,4.5
L9UYbtAUOcfTgZFimehlXw,Liberty Market,High,4.128596223,-0.045690742,49,73,5,104,125,61,10,23,70,94,114,122,33,372,18,86,43,20,25,33,34,78,31,47,32,113,194,32,365,44,63,116,113,63,93,26,214,245,42,50,63,33,79,87,30,37,67,247,51,62,71,177,26,43,432,383,58,38,279,47,259,314,159,43,19,124,499,18,70,30,98,213,113,135,103,110,33,36,1235,413,70,95,380,686,39,138,155,422,19,35,376,829,453,67,100,53,4.5
vARjqeIkSNsazHltujiq4Q,Cornish Pasty Company,High,3.737170194,-0.285142935,33,62,2,86,134,61,5,21,45,91,77,89,19,384,21,59,37,35,17,32,15,68,23,33,36,108,177,20,316,27,68,45,95,59,85,34,253,214,40,60,46,36,51,37,14,51,33,240,25,91,77,174,31,40,411,393,83,26,215,64,332,312,145,49,12,124,440,14,76,13,83,230,122,109,96,96,27,33,1183,416,57,60,406,737,46,54,185,393,9,41,335,888,436,72,100,60,4.5
3n9mSKySEv3G03YjcU-YOQ,Postino Central,High,3.527512481,-0.11461023,33,79,9,118,122,50,12,20,69,60,80,113,8,314,26,86,44,16,20,32,28,46,13,45,17,112,187,31,381,49,61,79,110,65,83,24,119,205,36,38,31,30,69,101,5,39,51,341,34,64,51,159,37,35,317,351,67,20,242,53,243,239,135,42,9,102,512,18,87,19,48,213,112,123,73,92,19,35,1513,292,49,71,352,632,32,69,151,408,18,37,319,821,403,49,90,51,4.5
zp713qNhx8d9KCJJnrw1xA,La Santisima Gourmet Taco Shop,High,3.339556042,-0.206563082,13,52,7,98,135,56,9,8,59,67,129,73,17,333,21,72,32,17,18,16,26,93,31,24,30,128,176,25,217,30,43,109,124,72,26,22,173,207,33,67,54,33,160,53,6,42,36,188,33,53,76,128,30,30,323,332,60,31,169,55,270,235,123,96,31,95,469,14,52,28,108,94,92,52,101,30,20,35,982,276,53,100,281,502,34,71,138,237,12,28,497,739,388,157,89,39,4.5
O-Xa9GCFWI65YiBD5Jw_hA,Mastro's City Hall Steakhouse,High,2.60819846,-0.657646823,29,126,5,40,94,16,1,21,88,42,179,87,6,241,12,70,71,12,15,12,39,40,29,68,30,120,118,16,260,38,71,47,53,48,15,14,68,137,17,47,34,20,89,78,15,26,22,83,9,50,18,154,20,28,261,365,33,12,177,32,154,183,103,21,12,122,506,10,64,24,63,81,72,76,74,50,19,16,1100,290,55,97,264,498,26,3,115,301,11,27,250,611,260,48,64,35,4.5
7SO_rX1F6rQEl-5s3wZxgQ,La Grande Orange Pizzeria,High,2.617278315,-0.012171248,28,53,3,85,102,49,7,19,60,47,112,74,12,288,20,59,19,11,14,34,21,65,14,35,10,75,135,32,217,24,46,87,96,48,32,22,106,154,40,47,54,11,62,48,16,24,44,192,32,49,28,102,16,26,283,249,49,23,221,56,169,177,130,28,7,78,322,12,61,11,76,130,66,107,78,28,12,28,1038,186,37,71,274,407,23,49,135,270,18,23,213,919,317,60,67,33,4.5
rQ4z0EStSZE4acgkne6Hmg,Tuck Shop,High,2.657947247,-0.494984503,29,98,3,53,101,35,9,12,50,46,70,65,11,260,12,52,27,16,17,17,21,77,13,44,34,79,159,18,226,32,55,39,111,56,55,15,126,178,16,38,43,16,58,77,1,32,29,160,26,51,41,129,18,22,316,267,47,25,157,40,229,229,74,102,14,94,283,14,65,29,99,150,71,46,85,36,16,26,933,263,66,64,327,440,33,3,115,355,7,22,225,574,249,82,85,28,4.5
6oRAC4uyJCsJl1X0WZpVSA,Haji-Baba,High,2.77444508,0.64459209,12,30,17,69,97,70,14,15,151,38,131,38,12,267,36,53,27,8,91,12,27,72,26,22,12,60,103,19,183,25,38,73,79,41,29,30,78,122,33,31,52,18,217,31,18,30,33,122,34,43,32,114,23,36,289,290,26,27,170,49,174,225,98,57,19,72,486,16,24,45,78,97,88,90,57,23,13,45,836,365,62,54,282,497,26,86,86,193,10,13,182,551,292,67,60,40,4.5
z3yFuLVrmH-3RJruPEMYKw,Defalco's Italian Grocery,High,2.590681886,0.086774908,30,46,6,39,85,32,15,18,67,47,121,52,13,269,18,50,22,11,21,14,48,55,15,33,19,63,101,22,200,23,47,114,95,46,32,26,117,138,45,37,56,20,68,41,13,31,29,103,23,50,33,122,18,26,323,287,49,36,141,52,187,246,110,42,10,69,262,9,26,22,83,91,56,60,71,35,21,33,795,309,65,52,219,540,26,98,158,193,11,20,225,620,311,38,98,33,4.5
IuAPYzf3NSyfyXYgT46YVA,FnB,High,2.361756727,-0.627543782,47,120,4,49,85,20,10,13,40,21,93,47,6,193,12,50,38,12,13,6,21,66,11,48,27,79,99,22,165,35,53,100,62,49,37,21,99,113,16,37,23,17,51,64,19,22,36,132,15,33,27,168,9,19,301,339,55,24,120,39,149,231,77,84,17,83,284,5,67,12,75,113,57,31,83,68,14,19,812,263,75,88,281,397,12,9,86,272,12,24,225,438,187,82,83,34,4.5
nMHhuYan8e3cONo3PornJA,Nobuo At Teeter House,High,1.941991071,-0.400856219,29,89,4,45,66,34,6,16,54,19,61,58,8,172,8,41,23,10,7,12,22,80,10,41,13,68,95,22,138,21,38,67,63,45,18,13,95,110,13,21,29,11,79,54,3,19,34,89,18,35,37,120,17,16,227,245,29,12,92,25,172,159,72,114,7,60,274,12,55,41,69,71,61,14,81,22,12,14,843,267,51,73,236,315,9,56,92,196,3,15,199,401,165,86,45,30,4.5
9BJ5h9X1krpXFjKj0a6wbg,Dick's Hideaway,High,2.041234982,-0.02799451,22,53,8,46,59,25,4,13,45,30,83,42,6,177,25,38,30,14,12,16,16,40,12,37,11,72,94,10,162,20,30,25,77,43,31,20,67,112,14,27,96,13,70,54,9,17,32,110,17,40,27,88,18,25,208,220,89,29,231,32,159,148,64,95,8,61,256,12,22,26,37,105,50,57,50,34,13,13,557,270,38,56,183,407,32,25,86,231,8,21,249,449,288,51,40,22,4.5
v7OwbHgNgy_VQ9eP5FjvUA,Rehab Burger Therapy,High,2.08633174,-0.046843461,10,75,1,25,60,38,13,13,35,76,66,71,10,200,13,35,34,14,19,14,11,47,43,24,7,63,95,25,258,20,42,29,38,35,76,19,95,109,11,38,28,21,35,49,4,16,25,102,21,56,26,89,13,39,156,213,35,20,89,34,128,118,79,47,9,57,308,16,42,19,38,147,76,39,41,80,11,25,580,208,23,62,225,423,24,33,136,255,7,20,161,480,285,36,51,33,4.5
-4A5xmN21zi_TXnUESauUQ,D'lish,High,2.072801342,0.256589415,9,40,1,35,75,47,9,12,46,48,47,57,7,170,52,30,25,16,12,24,21,37,9,17,12,47,98,24,167,12,34,79,82,40,89,14,96,105,34,31,25,14,49,20,2,18,24,139,19,46,48,95,18,42,221,197,29,14,140,43,152,172,79,49,5,46,287,14,36,6,36,139,51,59,42,57,13,18,663,253,43,62,150,306,8,76,105,222,10,21,148,444,266,33,72,34,4.5
XkNQVTkCEzBrq7OlRHI11Q,Pizza a Metro,High,1.767112293,-0.042932232,28,49,2,22,70,28,9,3,48,21,62,63,14,203,15,39,34,10,16,20,18,58,37,16,10,46,113,16,145,21,16,88,84,38,32,16,86,137,13,20,33,9,48,27,7,17,16,91,25,43,15,78,17,20,192,179,52,20,95,29,125,120,53,132,8,50,251,15,19,13,66,90,42,25,46,19,3,28,644,156,44,67,146,319,23,24,88,151,3,17,183,408,254,43,50,29,4.5
wN_wAXWg8W94v04eqijy6g,Tacos Atoyac,High,1.788713239,0.157607459,11,38,5,26,67,42,4,11,74,45,106,52,19,171,17,26,24,10,42,14,13,38,17,23,7,56,81,10,123,18,19,50,84,32,46,13,116,98,18,23,41,8,98,9,11,12,19,80,18,39,59,80,26,32,183,187,23,16,65,35,116,141,66,79,16,46,230,16,19,7,37,78,61,25,43,14,11,13,479,234,38,46,145,277,10,43,86,143,4,21,274,390,284,57,44,24,4.5
eIxSLxzIlfExI6vgAbn2JA,Lobbys Burgers,High,1.73992079,0.329781825,11,38,4,13,49,49,5,10,47,22,70,58,52,218,16,33,14,12,12,11,37,58,23,39,3,25,74,20,118,18,25,86,57,35,50,12,107,105,14,30,26,8,47,55,21,14,22,67,18,39,26,72,15,27,197,160,26,18,110,24,126,138,53,27,8,78,218,13,14,16,66,88,50,51,49,34,12,12,496,162,43,58,168,277,15,22,83,158,7,14,189,588,228,34,60,16,4.5
L-uPZxooP_ziXCtRrWi8Pw,Caf诈 Monarch,High,1.713316484,-0.488375325,55,85,5,19,47,16,4,16,25,20,44,46,5,81,13,33,28,11,1,4,12,39,10,28,15,66,55,25,110,26,34,75,51,41,19,16,59,71,10,14,31,34,38,40,13,17,30,111,16,30,13,110,19,14,191,221,38,14,86,28,147,149,51,46,6,51,240,7,56,17,61,96,71,15,53,14,16,14,631,215,43,136,212,309,18,43,83,216,3,13,220,264,197,55,94,32,4.5
DxUn-ukNL27GOuwjnFGFKA,Hiro Sushi,High,1.61352379,0.204658313,15,26,12,30,48,28,13,15,51,18,102,24,8,163,11,40,21,7,27,7,58,50,12,48,14,26,60,13,134,17,32,119,47,30,38,18,59,83,18,11,49,5,81,50,23,17,28,52,43,37,19,57,10,20,128,149,20,27,95,40,90,97,39,60,2,45,223,16,25,20,21,65,52,52,37,40,15,24,940,100,31,38,149,247,9,27,58,143,4,21,120,306,228,24,37,23,4.5
nlFlIeziD-4nNUF2B337Yw,Reathrey Sekong,High,1.647189068,0.053974709,17,19,6,27,80,37,7,7,52,19,33,61,15,144,10,24,25,8,24,11,3,63,5,23,14,38,83,9,93,10,29,76,68,35,36,18,92,96,14,27,47,8,121,24,8,20,13,81,16,41,33,65,7,18,150,161,28,23,59,29,138,111,81,34,20,42,334,12,28,22,30,81,44,20,50,20,5,18,517,240,28,31,195,231,16,31,87,153,11,11,142,319,206,87,37,27,4.5
F8q_9PUl-Lwjj9xIRPArcg,Rocket Burger & Subs,High,1.523588343,0.164703198,8,30,4,26,45,20,8,2,50,46,63,42,11,188,20,34,11,9,27,14,12,34,16,23,11,50,60,11,150,16,18,53,53,32,39,16,95,81,10,24,31,20,50,34,6,9,24,77,25,34,24,84,11,30,154,173,57,12,69,27,133,104,68,33,4,48,194,10,25,11,54,62,38,23,41,18,10,21,437,128,33,62,122,264,28,27,75,119,10,21,114,413,228,29,46,22,4.5
yJMLD-6AggZNdC-GonVBsA,Binkley's,High,1.497501467,-0.358126646,25,39,5,29,37,12,2,11,25,12,69,29,9,87,9,29,23,8,5,2,7,71,34,39,24,61,61,26,54,19,14,22,78,30,20,10,67,74,16,17,16,13,28,62,8,26,43,40,12,25,12,110,8,21,172,207,33,14,109,21,130,124,50,71,4,65,186,11,56,25,39,40,27,32,82,57,13,4,712,203,35,48,153,243,15,1,38,135,3,15,147,260,107,53,54,31,4.5
yYbd9P1KmlPSKmQxo68n_g,Pork on a Fork,High,1.576353389,0.001062447,9,44,5,16,42,35,9,16,35,32,108,36,13,189,10,21,34,6,15,13,14,44,14,34,16,33,75,20,111,13,29,21,54,26,29,12,69,96,21,35,47,15,35,8,36,8,23,65,19,33,34,43,17,16,134,129,22,24,63,26,92,97,48,39,10,44,155,11,18,27,26,45,46,16,42,26,19,16,448,105,22,32,149,351,23,53,118,156,6,14,134,406,187,73,33,34,4.5
5SS69rC8XWvdlD1OHifEEQ,Beaver Choice,High,1.428174948,0.029239373,19,19,7,16,49,34,7,4,24,20,28,41,15,119,12,16,18,13,9,10,12,27,11,15,14,38,67,23,85,10,23,44,49,37,51,10,83,83,10,19,21,98,24,17,9,15,14,62,13,33,15,72,12,13,173,138,32,15,45,22,112,138,47,48,11,37,237,9,28,22,74,102,46,14,24,35,3,13,436,234,37,30,146,245,24,27,57,168,6,14,150,320,173,27,58,15,4.5
xHI3saK0sAJEHeMK4IGVvg,Short Leash Dogs Food Truck,High,1.292198884,-0.048290604,15,28,1,32,70,34,3,4,25,38,45,29,9,116,11,24,12,4,3,11,20,31,3,21,8,47,52,13,76,8,18,31,42,30,39,12,119,72,14,39,31,18,25,38,8,9,44,99,8,27,46,71,7,32,137,168,33,14,75,25,86,91,45,14,7,58,154,29,20,3,36,71,33,38,46,7,9,11,466,199,14,110,161,232,3,28,54,129,13,12,116,357,57,51,46,28,4.5
aPdDcFXPsWVxBhaXuZcDpw,India Oven,High,1.297506195,0.061035345,12,10,0,27,67,19,6,8,59,15,57,37,13,163,13,32,29,8,10,5,11,28,4,13,10,47,73,14,134,21,21,67,25,23,41,10,59,82,20,14,16,8,89,9,14,11,21,36,14,32,26,83,13,13,123,175,21,21,82,28,68,101,51,13,19,45,274,8,22,0,18,60,34,41,20,50,10,12,321,290,40,27,106,254,14,57,54,114,8,8,92,355,143,36,29,15,4.5
qw93CjlAZ6a4ff11Z-hF3Q,Crescent Ballroom,High,1.092483636,0.075186658,5,26,0,28,26,14,7,8,33,29,39,47,10,115,7,30,8,9,12,3,8,6,25,20,3,38,84,8,183,19,20,10,32,24,31,21,32,93,10,21,19,3,40,18,7,11,27,75,15,30,7,66,14,12,127,142,27,7,104,28,127,91,46,57,1,42,125,6,29,1,16,70,41,51,20,30,3,27,507,105,15,34,125,305,23,6,80,175,4,10,124,271,181,9,40,17,4.5
S8O3BoCDEK-te8U-0IvZog,Tommy V's Urban Kitchen & Bar,High,1.32874613,-0.349690187,23,58,3,16,59,23,5,11,48,12,45,51,9,125,6,38,55,9,23,8,22,31,14,28,24,43,45,14,152,25,37,22,35,28,30,11,42,48,7,11,12,13,49,40,5,12,31,49,9,34,6,44,8,15,109,112,25,10,39,26,61,78,55,9,12,47,249,4,37,20,60,78,29,14,42,45,9,14,448,151,21,30,126,257,19,21,63,187,2,13,96,246,115,42,39,13,4.5
Tt6DYs0TyERWHWW5xiRL_A,Yen Sushi & Sake Bar,High,1.111162035,0.284158736,6,15,4,33,34,23,8,3,53,19,59,40,10,131,11,20,26,6,28,11,34,22,3,16,5,41,52,8,105,6,17,70,22,15,23,12,46,64,16,3,15,15,70,37,8,9,28,55,36,30,20,53,29,10,112,126,13,21,68,24,72,79,41,47,2,23,233,15,17,7,21,58,34,35,22,18,11,16,662,66,18,42,104,177,19,34,53,107,6,11,115,251,208,12,23,15,4.5
Az69nueCy94SVKkWaNNR0Q,Le Chalet,High,1.102633909,-0.096973459,20,19,2,17,49,12,4,4,23,24,26,38,11,94,9,25,11,7,7,12,9,30,8,12,17,32,54,8,82,14,21,21,48,27,29,4,91,64,11,21,11,13,44,29,7,10,10,51,9,26,22,56,15,13,159,123,17,10,50,26,88,116,56,21,3,37,226,5,37,12,43,82,60,17,42,30,9,10,439,114,28,38,139,226,11,18,60,147,6,15,143,244,144,27,31,23,4.5
